Facet Analysis of Video Game Genres_nouns.csv
Unique nouns: 1316,Total nouns: 1952
Total time: 4.076 sec,Cost per noun: 2.088 ms
genre,"['Websites like Amazon.com, Mobygames, GameSpot, etc. are generally geared toward purchasing decisions and provide mostly basic descriptive elements like title, platform, genre, release date, and publisher.', 'However, Wolf\'s system is commonly critiqued for over-reliance on early-era examples (e.g., Space Invaders, Frogger, etc.) to build definitions, and for failing to accommodate modern genres, such as MMORPG or First Person Shooter (Clearwater, 2011; Whalen, 2004).King and Krzywinska (2002) describe a 4-tiered hierarchy which emphasizes interactivity rather than narrative: Platform referred to the gaming hardware; Genre referred to ""broad categories such as \'action-adventure\', \'driving\', or \'strategy\',"" (p.26); Mode referred to players\' experiences of the gameworld; and Milieu referred to ""location and atmospheric or stylistic conventions"" (p. 27).', ""Whalen's terms challenge the notion of genre, forcing new consideration of the constitutive elements of many games."", 'These definitions offer a critical view of genre often missing from larger discussions about the relationships among genres and players.', 'As game studies shifts towards a more ludological perspective rather than a strictly narratological view, discussions of genre face an impasse.', 'Such studies will not only shed light on how gamers understand genre and the clarity of the terms and definitions developed here but also evaluate the usefulness of a faceted, multi-dimensional genre classification for locating and accessing games.', 'Games, claims, genres & learning.', 'Genre and the video game.']",9
release date,"['Websites like Amazon.com, Mobygames, GameSpot, etc. are generally geared toward purchasing decisions and provide mostly basic descriptive elements like title, platform, genre, release date, and publisher.']",1
publisher,"['Websites like Amazon.com, Mobygames, GameSpot, etc. are generally geared toward purchasing decisions and provide mostly basic descriptive elements like title, platform, genre, release date, and publisher.']",1
wikipedia,"['Websites like Wikipedia provide large amounts of descriptive information, but it is unsubstantiated, unstructured, and cumbersome to navigate.', 'We ended up with 804 instances of genre labels from multiple game-related websites and online directories/ encyclopedias (e.g., Allgame, Gamefaqs, Gamespot, Mobygames, IGN, Giantbomb, dmoz, ranker, Wikipedia, Amazon) as well as previous literature related to game genres (e.g., Apperley, 2006; Djaouti et al., 2007; Djaouti et al., 2008; King, Delfabbro & Griffiths, 2010; Foster & Misha, 2011; Wolf, 2001).']",2
large amount,"['Websites like Wikipedia provide large amounts of descriptive information, but it is unsubstantiated, unstructured, and cumbersome to navigate.']",1
a result,"['As a result, users leverage multiple sources to find and cross-check information across sites.']",1
multiple source,"['As a result, users leverage multiple sources to find and cross-check information across sites.']",1
cross-check information,"['As a result, users leverage multiple sources to find and cross-check information across sites.']",1
site,"['As a result, users leverage multiple sources to find and cross-check information across sites.']",1
these limitation,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
current organization system,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
innovative way,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
subject access,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
basic descriptive element,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
the content,"['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
""" aboutness","['These limitations of current organization systems motivated us to explore innovative ways to provide subject access to video games beyond basic descriptive elements -- information that can better inform users about the content or ""aboutness"" of the game.']",1
