a versatile long-range aircraft,"[['document', ['The 777-300ER is a versatile long-range aircraft with an increased capacity over the -200ER/LR.']]]",1,1
a very large aircraft,"[['document', ['PAGE 22 Boeing 777-200ER Aircraft Operating Manual PILOT NOTES AND OBSERVATIONS While the 777 is one of the most technologically advanced commercial aircraft in the world, pilots should always remember that the 777 is still a very large aircraft.']]]",1,1
a very short approach,"[['document', ['For instance, pilots should not try a very short approach with very tight turns as if they were flying a 737 or other smaller aircraft.']]]",1,1
a340s,"[['document', ['PAGE 1 Boeing 777-200ER Aircraft Operating Manual Applying schedules, time of day demands and competitive strength to a Boeing flight selection model, it is estimated that flying 777s instead of A340s would result in a revenue advantage of $18 million per airplane (10 percent net present value) for a typical airline.']]]",1,1
acceleration height,"[['document', ['At acceleration height, lower the nose to 10 degrees to accelerate the aircraft and set flaps 1\\xc2\\xb0.']]]",1,1
acceptable power setting,"[['document', ['Reduce altitude to one where acceptable power setting can be established.']]]",1,1
account,"[['document', ['Please note that this does not take into account the 45 minute reserve required (approximately 14,000 lbs.)']]]",1,1
adam gaweda,"[['document', ['This document is copyright 2002, 2003 and 2005 by Robert J. Sucarato, Awais Ahsan, Geoffrey Smith and Adam Gaweda.']]]",1,1
additional flexibility,"[['document', ['Airlines will have additional flexibility in serving the non-stop routes that passengers demand.']]]",1,1
advance,"[['document', ['The EGPWS displays potentially threatening terrain and gives an audible alert up to a minute in advance of possible terrain conflict, compared with 10 to 15 seconds for previous systems.']]]",1,1
advanced liquid-crystal display technology,"[['document', ['Flight deck features include the following: Principal flight, navigation and engine information is presented on six large display screens incorporating advanced liquid-crystal display technology.']]]",1,1
advanced low nox,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
air france,"[['document', [""Delta uses the Rolls-Royce Trents, Air France uses the GE's, and Korean uses the Pratt and Whitney's."", 'Air France, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital Aviation Services have ordered a total of 49 firm 777 longer-range aircraft.', 'Air France, Continental o General Electric GE90-94B, max SLS thrust: 93,700 lbs each (cid:131)', 'The Boeing 777 fleet installer contains no fewer than ten aircraft - MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as well as examples in Air France and Korean Air Lines colors.', 'The installer also contains replacement textures for the default B777-300 that comes with Microsoft Flight Simulator, in Delta, Air France and Korean Air Lines.']]]",5,5
air traffic control,"[['document', ['Inform Air Traffic Control of your situation.', 'If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.', 'However, to save on fuel consumption, pilots should always use the listed climb procedures unless instructed otherwise by air traffic control.']]]",3,3
aircraft,"[['document', ['Receiving Aircraft.................................................................................................18', 'PAGE 17 Boeing 777-200ER Aircraft Operating Manual NORMAL CHECKLISTS RECEIVING AIRCRAFT (cid:131) Altimeters & Flt.']]]",2,2
"aircraft "" checklist","[['document', ['Receiving Aircraft"" checklist.']]]",1,1
aircraft dimension,"[['document', ['PAGE 6 Boeing 777-200ER Aircraft Operating Manual AIRCRAFT SPECIFICATIONS AIRCRAFT DIMENSIONS (cid:131)']]]",1,1
aircraft history,"[['document', ['Aircraft History and Background .................................................................................1 Engine Types.............................................................................................................']]]",1,1
aircraft specification,"[['document', ['Aircraft Specifications.................................................................................................7 Aircraft Dimensions................................................................................................7']]]",1,1
airfield,"[['document', ['Determine if possible to reach airfield, if not search for an appropriate field or clearing to land in.']]]",1,1
airline,"[['document', ['In the 1980s, airlines started to make extensive use of ""big twin"" aircraft such as the Boeing 757, 767 and Airbus 300 to deliver large passenger loads without the high operating costs of the multi-engine aircraft they replaced, such as the 727, DC-10 and DC-8.', 'Airlines will have additional flexibility in serving the non-stop routes that passengers demand.', 'This is equivalent to about $3.4 million per year per airline as a result of having an additional 15 passengers per flight.']]]",3,3
airline demand,"[['document', ['This newest member of the 777 family is ""market-driven"" to meet airline demand for a jetliner sized to replace older twin-aisle airplanes, including early versions of the 747.']]]",1,1
airline preference,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.']]]",1,1
airline service,"[['document', ['A ""fly-by-wire"" flight control saves weight and simplifies factory assembly compared to conventional mechanical systems relying on steel cables, and requires fewer spares and less maintenance in airline service.']]]",1,1
airplane,"[['document', ['PAGE 1 Boeing 777-200ER Aircraft Operating Manual Applying schedules, time of day demands and competitive strength to a Boeing flight selection model, it is estimated that flying 777s instead of A340s would result in a revenue advantage of $18 million per airplane (10 percent net present value) for a typical airline.']]]",1,1
airplane position datum,"[['document', ['It incorporates a proprietary digital terrain map, which it continuously compares to airplane position data from the navigation system.']]]",1,1
airplane system,"[['document', ['It permits airplane systems and associated computers to communicate with one another through a common wire path (a twisted pair of wires) instead of through separate one-way wire connections.']]]",1,1
all 777 pilot,"[['document', ['It is recommended that all 777 pilots stay up-to-date on all international flight rule changes and NAT track changes.']]]",1,1
all aircraft,"[['document', ['All aircraft use the default Boeing 777 panel included with Microsoft Flight Simulator.']]]",1,1
all condition,"[['document', ['The flat panel displays remain clearly visible in all conditions, even direct sunlight.']]]",1,1
all current and anticipate noise and emission regulation,"[['document', [""These features contribute to the engine's excellent environmental performance, which meets with margin all current and anticipated noise and emissions regulations.""]]]",1,1
all design limitation,"[['document', ['Pilots are to make sure that the aircraft is always operated within all design limitations.']]]",1,1
all fuel pump,"[['document', ['Shut off all fuel pumps, all hydraulics except right demand pump.']]]",1,1
all hydraulic,"[['document', ['Cabin signs to on, turn on all hydraulics and turn on fuel pumps in all tanks with fuel.', 'Shut off all fuel pumps, all hydraulics except right demand pump.']]]",2,2
all image,"[['document', ['(cid:131) All images were graciously donated by Ryan Wilson.']]]",1,1
all international flight rule change,"[['document', ['It is recommended that all 777 pilots stay up-to-date on all international flight rule changes and NAT track changes.']]]",1,1
all long-range 777-200lr and -300er derivative,"[['document', ['Following an extensive technical evaluation, GE Aircraft Engines was specified by The Boeing Company to develop a 115,000 pound-thrust GE90 derivative engine for all longer-range 777-200LR and -300ER derivatives.']]]",1,1
all navigation and beacon light,"[['document', ['Once engines have stopped, turn off all navigation and beacon lights.']]]",1,1
all other twinjet,"[['document', ['The airplane is larger than all other twinjet or tri-jet airplanes, yet smaller than the 747 and it brings the twin-engine economic advantage to medium- and long-range markets.']]]",1,1
all pertinent information,"[['document', ['Integrated Airplane Information Management System (AIMS) provides flight and maintenance crews all pertinent information concerning the overall condition of the airplane, its maintenance requirements and its key operating functions, including flight, thrust and communications management.']]]",1,1
all tank,"[['document', ['Cabin signs to on, turn on all hydraulics and turn on fuel pumps in all tanks with fuel.']]]",1,1
all the fuel pump,"[['document', ['Check that all the fuel pumps are off (cid:131)']]]",1,1
all time,"[['document', ['Stay on or above the glide slope at all times.', ""Stay on or above the glide slope at all times during approach, once you get below it, you can't get back up it."", 'Also, due to the international aspect of the 777, pilots in the program should keep international charts on board at all times and be aware of changes to these charts.']]]",3,3
altimeter,"[['document', ['At transition altitude: o reset altimeters to STD pressure.', 'Set altimeter for your destination at FL180 or local transition level.', 'PAGE 17 Boeing 777-200ER Aircraft Operating Manual NORMAL CHECKLISTS RECEIVING AIRCRAFT (cid:131) Altimeters & Flt.', 'Altimeters SET (cid:131)']]]",4,4
